item_price,restaurant_id,ID,item_name
10.00,125,846,"Big Muffins: Honey Raisin, Blueberry,  Banana Nut, Carrot, Cranberry, Orange, Corn, Apple Cinnamon, Raisin, Lemon, Almond,Chocolate Chip"
8.50,125,847,"GRAVLAX SALMON, DILL-MARINATED"
10.40,126,848,"Beaujolais Brouilly, Chateau de la Chaize 1996 (Burgundy)"
9.40,126,849,Duck Egg with Tuna Bottarga
12.70,126,850,Cappucino
12.70,126,851,Roast Pork w. Snow Pea Pods
13.00,126,852,"Cabernet Sauvignon, Girard, 1996. (Napa Valley)"
15.10,126,853,MARYLAND CRAB CAKE
8.90,127,854,"Robert Mondavi Fume Reserve, 1995, Napa"
8.70,127,855,La Chiripada Vino Sonrojo (NM)
16.10,127,856,"Pinot Nero, Riserva 1995, J. Hofstatter (Alto Adige)"
13.90,127,857,Roast Pork w. Brococli
24.70,128,858,"Pan Fried Scallops with Anchovy, Capers & Lemon"
13.50,128,859,"Mixed Green Salad- with Coach Farms triple creme goat cheese, toasted pumpkin seeds and apple cider vinegar"
22.00,128,860,Dubonnet
16.40,128,861,Rice Pilaf with Orzo
13.80,128,862,Moo Shu Chicken w. 4 Pancakes
24.70,128,863,"Stags Leap 1995, Napa"
23.70,128,864,Cherry Italian Soda
17.00,129,865,Seasonal Berries
16.10,129,866,"Honig Reserve, Sauvignon Blanc, Napa Valley, USA 1997"
18.00,129,867,Little Neck Clams
17.40,129,868,Moo Shu Pork w. 4 Pancakes
20.10,129,869,"Sautéed Skate with haricots verts, shallots, chives and a hazelnut brown butter"
22.60,129,870,Half-Sandwich (Curried Chicken Salad) and Soup of the Day
20.00,130,871,"Primitivo, A. Mano"
17.10,130,872,Filet Mignon 8 oz.
15.10,130,873,"Arugula Salad chopped tomato, fennel, shaved parmigiano"
8.30,130,874,"Crozes-Hermitage, Vidal Fleury, 1994"
16.30,130,875,"Mexicano - latte, chocolate sauce & whipped cream"
20.20,131,876,Creamed Spinach
20.00,131,877,"Scampi Shrimp and Garlic with White Wine, Tomatoes and Mushrooms over Linguine"
17.20,131,878,Framboise
10.80,131,879,Pu Pu Plater (For 2)
15.60,131,880,Kiwi Mineral Water
16.30,131,881,Warm Goat Cheese and Grilled Vegetable Salad
13.60,131,882,Caramelized Sweetbread Tartlette with Black Truffles & Onions
17.70,131,883,"Pinot Noir, Pedroncelli"
12.70,131,884,"Garden Salad. Crisp Greens with Carrots, Peppers, Cucumbers and Cherry Tomatoes ... Sm. 2.25 ... Lg. 4.25"
18.80,132,885,Steamed Broccoli w. Chicken
30.20,132,886,"White Wine by the Bottle: Nosiola, Pojer & Sandri, Trentino, Italy 1997"
32.30,132,887,Fresh Squeezed OJ or Grapefruit Juice   Small ...1.75  Large ...2.95
31.80,132,888,STILTON CHEESE & WALNUTS WITH A GLASS OF PORT WINE
19.30,132,889,Gordons Gin
33.60,132,890,"Geyser Peak 1996, Sonoma"
30.60,133,891,"Hot Sandwiches #20  Roast Beef, Seared Green & Yellow Peppers, Carmelized Onions, Provolone & Thyme Mayo on a French Baguette ... 5.95"
28.60,133,892,Roasted Beets
22.60,133,893,Sanka
20.90,133,894,Assorted Teas
23.60,133,895,Cinnamon Sticky Buns ...2.25
20.40,134,896,Joes Roast Beef Lyonnaise Sandwich
20.60,134,897,"Cotes de Gascogne, Domaine Duffour, 1999 (Gascogne)"
28.40,134,898,Raspberry tart
30.40,134,899,Tea
27.50,134,900,Jasmine Rice
32.70,134,901,"Pouilly Fume, Ladoucette 1994, Loire"
31.20,134,902,"Ferrando: Piedmont, Erbaluce"
17.00,135,903,Chicken Fried Rice
26.20,135,904,"Specialty Sandwiches: #9  Honey Glazed Ham:  Mozzarella, Caramelized Onions & Honey Mustard on Eight Grain Ciabatta ... 6.25"
23.20,135,905,"San Felipe Style Fish Tacos, fresh whitefish, Daves secret sauce, cabbage, pico de gallo, and white and yellow cheddar served in 2 soft corn tortillas and accompanied by guacamole, cilantro rice and pinto beans"
26.30,135,906,"Mexicano - latte, chocolate sauce & whipped cream"
25.50,136,907,Fresh Brewed Coffee
19.80,136,908,Bananas
30.40,136,909,"Liberty School 1995, Coastal Oaks"
21.90,136,910,Iced Flavored Coffee ... 1.75/1.95
32.50,136,911,"Pollo Tre colori BREAST OF CHICKEN WITH BRAISED RADICCHIO, ARUGOLA, ENDIVE & PLUM TOMATOES"
31.80,136,912,STILTON CHEESE & WALNUTS WITH A GLASS OF PORT WINE
23.80,136,913,Any Side Vegetable Salad
19.10,136,914,Nantucket Nectars ... 1.65/1.95
19.60,136,915,1/2 Crab Mayonnaise
22.50,137,916,Steak Tartare - with quail egg
15.80,137,917,Lobster Quesadilla
14.40,137,918,Fresh Fried Onion Rings
20.80,137,919,Maine Clams
13.50,137,920,Smoked Haddock Chowder with Homemade Crackers
22.70,138,921,Blackened Chicken Caesar Salad
27.90,138,922,Fried Wonton (12)
27.00,138,923,"Mediterranean Salad:  Marinated Grilled Chicken, Roasted Red Peppers & Avacado over a Crisp Garden Salad (Cajun Chicken also available) ... 5.95"
25.70,138,924,"Pine Ridge Andrus Reserve, 1994"
33.40,138,925,"Muskat, Haardt Burgergard Kabinett, Muller-Catoir, 1996 (Pfalz)"
27.10,138,926,"Sangiovese 1997, Showket (Napa)"
25.10,138,927,Creme Soda
28.50,138,928,Joes Buffalo Tenderloins
20.70,139,929,Warm Goat Cheese and Carmelized Onion Tart
15.30,139,930,642 Inniskillin Pearl Label Ice Wine 2002
29.20,139,931,"Rusty Nail: Scotch, Drambuie"
16.50,139,932,Lobster Chop Suey
34.70,140,933,Shrimp w. Eggplant
28.90,140,934,"Eyrie Vineyards 1996, Willamette, Oregon"
29.70,140,935,Parrilla Mixta SPECIAL MIXED GRILL
20.60,140,936,Canadian Club
28.60,140,937,Half a 1 1/2 lb. Lobster Cocktail
25.00,140,938,"Charcuterie & pâté selection (for two) Prosciutto, dry sausage, Lucullus style Tongue of veal, pâté en croute, duck foie gras confit, chicken liver pâté, condiment & mustard"
33.50,141,939,Beefeater Gin
21.00,141,940,"Crabmeat Hand Roll - fresh crab meat, cucumber, scallion, avacado"
29.40,141,941,VEAL CHOP PARMIGIANA (house specialty)
24.80,141,942,Orangina ... 1.50
18.90,141,943,"Balthazar Salad with haricots verts, asparagus, fennel, ricotta salata and truffle vinaigrette"
17.50,142,944,"Moulin-a-Vent Cuvee Vielles Vignes, Domaine Diochon, Beaujolais, France 1999, bottle"
9.40,142,945,1/2 Lobster
10.20,142,946,"MINI VEGI-LOAF Tofu, Chestnut and Cilantro Croquettes, Served over Spaghetti in a Tomato Sauce (Taro Spring Roll, Pickled Cabbage)"
9.00,142,947,Bouillabaisse
14.10,142,948,"Pinot Noir, Laforet, Joseph Drouhin, 1998 (Burgundy)"
15.00,142,949,"Pomerol, Chateau Lagrance 94"
11.70,142,950,"Main Courses with Michelles Apple Tree Salad or Caesar Salad, add $2.00"
9.90,142,951,Twelve Dancing Shrimp
17.00,143,952,FRESH FRUIT TART
13.10,143,953,Bife Di Churrasco SHELL CHURRASCO [grilled rump]
11.90,143,954,Plums
16.50,143,955,edamame
17.00,143,956,Grilled Dry Aged Rib Eye Steak
8.20,143,957,French fries
10.00,143,958,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey"
9.80,143,959,"Chardonnay, Mont St. Vincent"
33.10,144,960,GENERAL TSOS CHICKEN Chunks chicken lightly fried w. hot bean sauce. This plate was devised by a private chef of General Tsos who was a famous general in Szechuan army.
27.10,144,961,"Merlot, Newton 95"
24.20,144,962,Balthazar Bar Steak with pommes frites and  butter or bearnaise  sauce
19.60,144,963,Louis Roederer
31.80,145,964,Chocolate Mousse
32.40,145,965,"Gewurztraminer Fieldstone 1996, Sonoma"
32.50,145,966,"LUGANA, D.O.C. F.LLI FRACCAROLI, 1986"
26.40,145,967,"Groth, Chardonnay, Napa Valley, USA 1998, bottle"
26.80,145,968,"Barolo Vigna Gattera, Gianfranco Bovio 1990 DOCG (Piedmont)"
19.40,145,969,Salad
22.50,145,970,Radish Salad with Parmesan & Arugula
25.90,145,971,"PATE EN CROUTE, Lucien Tendret recipe since 1892"
9.10,146,972,salad of soba noodles with marinated vegetables
9.30,146,973,Apple Tart
11.10,146,974,Fresh Squeezed OJ or Grapefruit Juice ... 1.75/2.95
19.70,146,975,Modern Liverwurst - with four pickled vegetables
15.30,146,976,Columbia Crest 95 Merlot (Columbia Valley)
18.00,146,977,Plateaux de Fruits de Mere
14.70,146,978,Spring VEGETABLE COCOTTE
9.50,146,979,"Pinot Grigio Benefizium, 1999, Italy"
15.70,146,980,Roast Pork Yaga Mein
21.20,147,981,CHILLED BUTTERNUT SQUASH SOUP WITH DILL
29.90,147,982,2004 PINOT GRIS Pierre Sparr
29.70,147,983,"Horseradish Crusted Canadian Salmon: Potato Fritters, Marinated Cucumbers, Chive Vinaigrette"
30.50,147,984,Seasonal Berries
27.70,148,985,"Brundlmayer: Austria, Pinot Noir, Pinot Blanc"
18.40,148,986,Lemonade
21.70,148,987,"Daurade tartare, extra virgin olive oil"
22.10,148,988,"Red Wine buy the Bottle: Cabernet Sauvignon-Merlot Black Label, Wolf Blass, Barossa Valley, Australia 1995"
24.20,148,989,Pork Tonnata with Arugula
26.60,148,990,"Merlot St. Morillion, 1996, Chile"
19.40,148,991,Beef w. Mushrooms
29.40,149,992,"Rosso di Montalcino 1999, Talenti (Toscana)"
26.10,149,993,Roast Beef  Sandwich
23.60,149,994,Sliced Grilled Chicken over Caesar Salad
25.50,149,995,"Wraps: W1  Asian Chicken Bok Choy Cabbage, Bean Sprouts, Mandarin Orange mixed with a Low Sodium Ginger Sesame Dressing ... 6.25"
19.50,149,996,Kung Po Shrimp
30.90,149,997,Manhattan
27.90,149,998,Beef w. Brococli
27.30,149,999,Gundellini Champagne aperitif
27.20,149,1000,Beef Fried Rice
20.00,150,1001,"Oysters. Six on the half shell...several varieties available...with your choice of Lemon and Pepper, Champagne Migonette, Grated Horseradish, Green Tabasco or Cocktail Sauce"
16.90,150,1002,Caffe
30.50,150,1003,"Calvados Cocktail: Calvados, OJ, Triple Sec, Orange Bitters"
19.60,150,1004,"Chardonnay, Carneros, Beaulieu"
17.20,150,1005,"Sancerre, Gueneau"
30.50,150,1006,Cheese Omelette WITH MOZZARELLA AND AMERICAN CHEESE
20.20,150,1007,Hunan Beef
23.30,150,1008,Fresh Fruit Cup:  Small ...2.75   Large ...3.75
17.60,150,1009,"Semillon, Barrel Fermented, Signorello, 1997 (Napa Valley)"
30.50,151,1010,DIET COKE
28.50,151,1011,"Wraps: W4  Chicken Fajita Black Beans, Vermont Cheddar & Monterey Jack Cheese, Chopped Tomato & Avocado ... 6.25"
17.50,151,1012,Tagliata Di Manzo SLICED SIRLOIN STEAK GARNISHED WITH ARUGOLA
16.00,151,1013,Costilla Di Cerdo GRILLED PORK CHOP
18.60,152,1014,Burger
9.30,152,1015,Sauternes
16.40,152,1016,"GRILLED, SMOKED PORK TENDERLOIN WITH A SAVORY BACON CORNBREAD STUFFING, CARMELIZED SHALLOT DEMI-GLAZE"
12.30,152,1017,"STEAMED ASSORTED VEGETABLES (Basil Moo Shu Roll, Brown Rice)"
9.50,152,1018,Roast Pork Chow Mein
27.10,153,1019,"By the bottle: Benziger, Chardonnay, Carneros, USA 1999"
25.40,153,1020,"Vegetarian Curried Noodles. Chinese Egg Noodles stir-fried with Leeks, Bok Choi, Eggplant and Tofu"
27.10,153,1021,"Gewurztraminer, Cote de Rouffach, Mure, 1998 (Alsace)"
24.70,153,1022,Joes Grilled Chicken
21.80,153,1023,Unfiltered Apple Juice
32.40,153,1024,Stove Pipe Porter
32.40,153,1025,"Fendant, Vetroz Les Terrasses, 1996. (Switzerland)"
29.40,153,1026,Capellini Primavera ANGEL HAIR WITH MIX VEGETABLES
27.40,154,1027,"Sauvignon Blanc, Cakebread 97"
19.10,154,1028,Cheeseburger
18.10,154,1029,"Saint-Romaine, Sous le Chateau, V. Girardin, 1999. (Burgundy)"
23.20,154,1030,Warm Goat Cheese and Carmelized Onion Tart
18.10,154,1031,Chocolate Milk ... 1.50
15.40,155,1032,"Markham 1995, Napa"
25.40,155,1033,Little Neck Clams
16.00,155,1034,Chicken Chop Suey
24.30,155,1035,Ribolita Soup - Tuscan white bean soup
19.20,155,1036,"Tuna Salad on Choice of White, Rye, Wheat Bread or a Roll"
18.50,155,1037,Shrimp Wontons. Fried or steamed...with Snap Peas and Jasmine Rice
17.90,155,1038,"Merlot, Cypress, J. Lohr"
21.40,155,1039,Chilled Calamari and Shrimp
12.60,156,1040,"Caymus Special Select, 1994"
20.20,156,1041,Lemon & Lime Tart
13.10,156,1042,Norwegian Salmon on a Bagel with Lo-Fat Cream Cheese...3.95
20.50,156,1043,"Onion Strings. Thinly sliced, battered and fried"
17.90,156,1044,Marinated Black Fig Salad with Thyme & Parmesan
9.60,156,1045,"Pan Fried Scallops with Anchovy, Capers & Lemon"
14.70,156,1046,"White Meritage, Conundrum, Caymus Vinyards, 1999 (Napa Valley)"
21.60,157,1047,"PINOT GRIS, CHALK HILL 95"
24.50,157,1048,Montecillo 96 Vina Cumbrero (Spain)
22.30,157,1049,"Sauvignon Blanc, Honig, 1999 (Napa Valley)"
25.10,157,1050,"Mesclun Salad: Leaf Lettuce, Mandarin Oranges, Walnuts, Goat Cheese and Plum Tomatoes ... 5.95"
29.00,157,1051,"Wraps: W6  Italian Tuna Wrap (No Mayo No Oil), Plum Tomato, Leaf Lettuce & Sprouts ... 5.95"
32.30,157,1052,ORANGE BEEF
25.80,157,1053,Tuna Salad Roll
32.40,157,1054,"Byron, Pinot Noir, Santa Maria Valley, USA 1997"
22.90,157,1055,Kung Po Baby Shrimp
18.80,158,1056,"Prosciutto Pizza - mozzarella, goat cheese, tomato & arugula salad"
22.50,158,1057,Chicken w. Bean Curd
17.50,158,1058,"Warm asparagus, mousseline sauce"
25.80,158,1059,Rib Tips w. Garlic Sauce w. French Fries
26.40,158,1060,Pepper Steak w. Onion
27.10,158,1061,Assorted cakes
23.20,159,1062,Spaghetti Carbonara with pancetta and Parmesan
27.00,159,1063,Cheddar Cheeseburger
33.40,159,1064,"Glass of Chardonnay Seppelt, 1996, Australia"
29.50,159,1065,Beef w. Eggplant
23.90,159,1066,Jasmine Special. Shrimp and Broccoli steamed over Jasmine Rice...melted Monterey Jack Cheese
28.80,159,1067,Buffalo Chicken Wings
21.60,160,1068,"Mas de Gourgonnier, N. Cartier, 1997. (Provence)"
25.70,160,1069,Beef w. Chinese Vegetable
15.00,160,1070,Roast Pork Yaga Mein
16.40,160,1071,Glenlivet
14.40,160,1072,Mango Sorbet
18.00,160,1073,Spinach Omelette WITH BACON AND CHEESE
21.40,160,1074,"Chianti Classico, Remole, Frescobaldi"
18.20,161,1075,"Sauvignon Blanc, Duckhorn Vineyards 1996 (Napa)"
10.20,161,1076,"Bistecca Al Barolo MEDALLION STEAK SAUTEED WITH GARLIC, MUSHROOM IN A BAROLO SAUCE"
18.90,161,1077,AMERICANO
20.40,161,1078,"Jean Lallement: Champagne, Pinot Noir, Chardonnay"
15.00,161,1079,"Dolcetto DAlba, Guiseppe Cortese 1996 DOC (Piedmont)"
17.90,161,1080,Barolo Rocche dei Manzoni 1993 DOCG (Piedmont)
29.10,162,1081,"Chicken, Broccoli and Ziti"
33.40,162,1082,Avocado Stuffed with Crabmeat
32.60,162,1083,Shrimp Chow Mein
21.00,162,1084,"DAVES PASTA, strips of grilled chicken breast, corn,tomatoes, shiitake mushrooms and scallions, with linguine, bleu cheese, chipotle chile and butter"
29.60,162,1085,Roast Pork w. Brococli
25.90,162,1086,Smoked Chub Fillet
23.60,162,1087,Bife Di Churrasco SHELL CHURRASCO [grilled rump]
31.40,163,1088,"Tarte Flambee - Alsatian thin crust tart with creme fraiche, onion and applewood smoked bacon"
32.90,163,1089,PLUM TORTE
23.30,163,1090,"CHARDONNAY, ECHELON, CALIFORNIA 97"
30.30,163,1091,Barbecue Beef Stick
23.50,163,1092,Radish Salad with Parmesan & Arugula
31.90,164,1093,"Yves Lambert: Loire, Chenin Blanc"
25.90,164,1094,"Robert Mondavi Fume Reserve, 1995, Napa"
26.50,164,1095,Herbed garlic and goat cheese feta beignet on fresh organic field greens tossed in a golden apple viniagrette with buttered candied macadmia nuts.  Eight
28.30,164,1096,Carrot Cake
30.80,164,1097,Manhattan
33.50,164,1098,"Chardonnay, Riverstone, J. Lohr"
19.10,164,1099,Fried Fresh Artichokes Alla Giudea (seasonal)
27.80,164,1100,"LAMB CHOP, MEDALLION & FILET, gratin Dauphinois"
21.90,164,1101,Espresso
21.20,165,1102,Saint-Julien
20.80,165,1103,"Vernaccia, San Quirco"
22.00,165,1104,Subgum Chicken Chow Mein
25.20,165,1105,Hot Fudge Sundae
21.80,165,1106,Spare Rib Tips w. Plain Fried Rice
28.10,165,1107,Shrimp Cocktail
26.80,165,1108,"Four Seasons Jumbo shrimp, lobster, chicken, roast pork sauteed w. broccoli, red pepper, baby corn & waterchestnuts in a delicious brown sauce."
30.50,165,1109,Roast Pork w. Mixed Vegetables
24.70,165,1110,Mahi Mahi
25.40,166,1111,1/4 lb. Colossal Crab Meat
25.50,166,1112,Artic Char Tartare- with basil and trout caviar
26.70,166,1113,Mixed Vegetable Delight
25.40,166,1114,"STURGEON SCHNITZEL, OUR SPECIALTY, WITH CUCUMBER SALAD AND SAUCE REMOULADE"
31.20,166,1115,House Special Soup w. Wonton
28.40,166,1116,1 lb Chilled Lobster
19.20,167,1117,Fried Boneless Chicken
27.00,167,1118,Peach tart
27.90,167,1119,"Puligny-Montrachet, Les Chalumeaux, Matrot, 1999 (Burgundy)"
30.70,167,1120,Sliced London Broil au jus
28.80,167,1121,Steak Tartare
25.90,168,1122,"Specialty Sandwiches: #1  Cajun Chicken: Low Fat Alpine Lace Cheese, Radicchio with a Yogurt Dill Dressing on Country Italian Bread ... 6.25"
26.80,168,1123,Steak Frites with maître butter or bearnaise sauce
34.30,168,1124,Subgum Shrimp Chow Mein
32.30,168,1125,"Pinot Noir, Willakenzie, 1998. (Oregon)"
34.20,168,1126,"Moet & Chandon, Brut Vintage 1992"
30.20,168,1127,Grapefruit Cocktail
25.90,168,1128,Plain Lobster Sauce
25.20,168,1129,"Merlot, Stags Leap Wine Cellars, 1997. (Napa Valley)"
33.50,168,1130,"Chardonnay, Estancia Estates 1996 (Monterey)"
23.70,169,1131,"Crispy Yellowfin Tuna - with roasted asparagus, greenmarket spring beans, warm tomato vinaigrette and shaved bottarga"
23.10,169,1132,Dim Sum (6)
20.20,169,1133,"WHITE ZINFANDEL, River Oaks"
24.20,169,1134,Grilled Chicken Salad
23.70,169,1135,"Assorted Dinner. Shrimp, Scallops & three cuts of Fish"
8.20,170,1136,Moo Shu Baby Shrimp w. 4 Pancakes
11.60,170,1137,"Bonny Doon Riesling Pacific Rim 1995, Calif."
20.60,170,1138,"Chardonnay, Estancia Estates 1996 (Monterey)"
9.50,170,1139,"Canoe Ridge, Merlot, Columbia Valley, USA 1997"
13.90,170,1140,Rib Tips w. Garlic Sauce w. Chicken Fried Rice
11.20,170,1141,"After 10 pm- American Cheese Burger bacon, crispy onions & fries"
28.40,171,1142,Lobster and Ravioli
22.60,171,1143,Rib Tips w. Garlic Sauce w. Shrimp Fried Rice
23.40,171,1144,"Fiore Di Lacte FRESH MOZZARELLA, TOMATO & BASIL"
23.40,171,1145,"Sauvignon Blanc, RH Phillips, 1999 (California)"
33.00,172,1146,"Filet Mignon, portobellini mushrooms, new potatoes & Brunello sauce"
23.90,172,1147,"Pumpkin, Couscous and Chestnut Soup - with ricotta salata and spiced crème fraîche"
23.10,172,1148,"Chateau Beau-Site, Cru Bourgeois, St. Estephe, France 1996"
24.50,172,1149,"Apple Fruit Spritzer - Apple juice, club soda & a twist of lime"
22.30,172,1150,Fricassee of Asparagus and Morels with a sweet garlic flan
35.30,172,1151,"Merlot 1999, Bogle (California)"
25.60,172,1152,Heart of Lettuce Salad
10.20,173,1153,"Cotes de Gascogne, Domaine Duffour, 1999 (Gascogne)"
17.70,173,1154,Steamed Plain Broccoli
17.10,173,1155,Fresh Squeezed OJ or Grapefruit Juice   Small ...1.75  Large ...2.95
11.90,173,1156,"Cosentino The Zin, 1995, Napa"
8.60,173,1157,"Meritage, Trilogy, Flora Springs, 1997. (Napa Valley)"
17.10,173,1158,Onion Strings
10.85,173,1159,"Coconut Shrimp Jumbo shrimp, battered and dipped in shredded coconut, fried golden brown and served with a Chinese pesto dipping sauce, pineapple chutney, yogurt cucumbers and steamed rice"
13.20,173,1160,Spicy Shandong Baked Bluefish. With Sugar Snap peas and Jasmine Rice
17.10,173,1161,Linie Aquavit
28.30,174,1162,1 lb Chilled Lobster
26.80,174,1163,"Chardonnay, Les Pierres, Sonoma-Cutrer, 1998 (Sonoma)"
22.70,174,1164,Charles Heidsieck
17.90,174,1165,"Pinot Noir, Willakenzie, 1998. (Oregon)"
15.60,175,1166,"Southern Fried Quail with Greens, Huckleberries, Pecans & Blue Cheese"
18.40,175,1167,Beef Chow Fun
9.10,175,1168,"Chardonnay, Estate Bottled, Beringer"
17.10,175,1169,"Merlot, Ecco Domani"
11.60,175,1170,Steamed Vegetable Dumplings (8)
29.30,176,1171,"Tomato, Onion & Bleu Cheese Salad- Dijon vinagrette"
25.60,176,1172,Dim Sum (6)
18.50,176,1173,VARIE INSALATINE FRESCHE CONDITE A PIACERE
25.00,176,1174,Flavored Coffee of the day ... ..96 ... 1.18 ... 1.44
31.80,176,1175,Raspberry Wine w/ soda & fruit garnish
31.30,176,1176,Chicken Quesadilla  8.50
21.80,176,1177,Beef w. Pepper & Tomatoes
19.60,176,1178,Shrimp w. String Bean
31.90,177,1179,Shellfish Platter
33.50,177,1180,"Chardonnay, Estancia Estates 1996 (Monterey)"
25.40,177,1181,"Cabernet Sauvignon, Phiippe Lorraine"
28.40,177,1182,Chicken Liver Toast
33.00,177,1183,Braised Pork Loin stuffed with sweet sausage and served with artichoke and zucchini
24.30,178,1184,Tortelloni Della Nona CHEESE TORTELLONI WITH PEAS & PROSCIUTTO IN CREAM SAUCE
30.30,178,1185,Chamomile Tea
15.50,178,1186,Shredded Pork w. String Beans
23.20,178,1187,White Wine
25.30,178,1188,Salmon Alla Griglia GRILL SALMON WITH DIJON SAUCE
17.50,178,1189,Skewered Shrimp
28.40,178,1190,Chef Thomas Spicy Seafood Risotto Flavored With Fennel
19.30,178,1191,Pork w. String Beans
29.60,178,1192,"CASSOULET, J.J. Rachou recipe"
21.80,179,1193,SALADE NICOISE WITH FRESH TUNA AND PEELED JERSEY TOMATOES
15.40,179,1194,Beef Chop Suey
15.30,179,1195,"Vernaccia, San Quirco"
24.90,179,1196,Fresh Shrimp Chop Suey
24.00,179,1197,Roquefort Dressing
25.00,179,1198,Fantasia Di Mari SEAFOOD SALAD
18.70,179,1199,Chocolate Raspberry Cake
24.50,179,1200,"Viognier, Vichon"
23.70,179,1201,MALAKOFF RUM TORTE
20.80,180,1202,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron"
22.40,180,1203,Grill Portobello WITH SPINACH & ROAST PEPPER
24.20,180,1204,Gordons Gin
28.00,180,1205,Baby Shrimp w. Cashew Nuts
19.60,180,1206,"Insalata Di Spinacci WITH BACON, WALNUTS & MUSHROOMS"
17.00,180,1207,Flavored Coffee of the day ... ..96 ... 1.18 ... 1.44
23.80,181,1208,Crisp Field Greens Vinaigrette
29.70,181,1209,Roasted Almonds
25.80,181,1210,"By the bottle: Benziger, Chardonnay, Carneros, USA 1999"
30.00,181,1211,Unfiltered Apple Juice
24.60,181,1212,641 Inniskillin Ice Wine 2001 Sparkling
22.30,182,1213,DIET COKE
21.00,182,1214,"White Meritage, Conundrum, Caymus Vinyards, 1999 (Napa Valley)"
16.20,182,1215,"CABERNET SAUVIGNON, Rutherford, Beaulieu"
26.60,182,1216,Rice Pilaf with Orzo
24.60,182,1217,Any Side Vegetable Salad
23.90,182,1218,Onion Soup Gratin
28.40,183,1219,Moo Shu Beef w. 4 Pancakes
23.60,183,1220,"Selaks 1996, N. Zealand"
30.30,183,1221,"Merlot, Madame Costeau"
25.40,183,1222,Assiette de Fromages:  Selection of cheeses of the day
28.90,183,1223,Bittersweet and white chocolate cream with fresh fruit sauce
30.90,183,1224,Tuna Spring Roll
31.80,183,1225,"Kendall Jackson Vint. Reserve 1996, Calif."
33.60,183,1226,Caffe
28.10,183,1227,"Merlot, Rombauer Vineyards, 1997. (Napa Valley)"
22.30,184,1228,"Pinot Grigio Benefizium, 1999, Italy"
22.30,184,1229,Beef and Mushroom Pappardelle
30.00,184,1230,House Special Chow Fun
26.70,184,1231,"Groth, Chardonnay, Napa Valley, USA 1998, bottle"
29.30,184,1232,Hine
27.50,184,1233,"Calvados Cocktail: Calvados, OJ, Triple Sec, Orange Bitters"
19.00,184,1234,"Duckhorn 1995, Napa"
28.10,184,1235,BACON SAGE RUBBED ROCKY CHICKEN BREAST IN FRENCH PASTRY CITRUS CRACKED PEPPER CREAM AND LEEKS
28.70,184,1236,Tuna Spring Roll
19.70,185,1237,Fresh Black Squid Ink Linguini with shrimp in spicy marinara sauce
13.50,185,1238,"Cobb Salad: Diced Avocado, Bacon, Turkey, Ham, Tomato, Swiss and Cheddar Cheeses, Choice of Dressing"
16.90,185,1239,Twelve Dancing Shrimp
17.30,185,1240,Loup de Mer - with cockles and organic vegetables in its own broth
10.80,185,1241,Kaffee Hag
25.90,186,1242,Seafood Platter for the Table
16.00,186,1243,"Subgum Wonton a delicious mixture of lobster meat, chicken, roast pork, shrimp & garden vegetables garnished w. crispy wonton."
24.10,186,1244,Bamboo Steamed Vegetables
14.30,186,1245,"CLOS DES MOUCHES, CHANSON 92"
20.10,187,1246,Entrana GRILLED SKIRT STEAK
23.20,187,1247,Beau Soleil Oysters with Mignonette
20.00,187,1248,"Sautéed Prawns with Mushroom Tortellini, Grilled Tomato Vinaigrette & Sweet Corn"
17.20,187,1249,"Grilled Vegetables Including Portobellos, Squash, Eggplant & Zucchini with Melted Mozzarella and a Cucumber Dill Dressing served on Seven Grain Health Bread"
20.80,187,1250,Jasmine Tea
16.80,188,1251,Grilled Vegetables
20.90,188,1252,"BASILED VEGETARIAN HAM Vegi-Ham (Soy Protein) Low-Cal Conjex, Fresh Soy Bean, Black Mushrooms in a Basil Sauce (Taro Spring Roll, Brown Rice)"
24.20,188,1253,"Canoe Ridge, Merlot, Columbia Valley, USA 1997"
18.30,188,1254,Duck Egg with Tuna Bottarga
17.80,188,1255,Chicken w. Snow Pea Pods
27.40,189,1256,OUR VERY OWN APRICOT SORBET
18.80,189,1257,Fried Shrimp (15) w. French Fries
28.40,189,1258,Kunde 96 Chardonnay (Sonoma)
28.20,189,1259,Chicken w. Garlic Sauce
18.80,190,1260,"Est! Est! Est!, Falesco 1996 (Lazio)"
23.00,190,1261,Sheeps Ricotta Gnudi with Sage & Brown Butter
18.40,190,1262,Tofu Honey Pie. tofu with Cream Cheese and Blueberry Topping
20.80,190,1263,"Warm asparagus, vinaigrette"
27.20,191,1264,wakame and cucumber salad with ume and shiso
25.30,191,1265,LONG-STEM DRISCOLL STRAWBERRIES DIPPED IN CHOCOLATE
31.40,191,1266,"Freemark Abbey 1994, Napa"
33.40,191,1267,CROSTATA CALDA CON GRUTTA FRESCA
24.50,191,1268,Chicken w. Broccoli
23.90,191,1269,Seafood Large - six selections
32.90,191,1270,Mixed Vegetable Mai Fun
30.30,191,1271,"Roasted Beet Salad with leeks, haricots verts and fourme dAmbert"
30.70,192,1272,"Chablis / ER Cru Fourchaume, J-M Brocard, 1997 (Burgundy)"
