price_Item;restaurant_Id;ID;Name_Item;error
2450;19;130;Grgich Hills 1995 Napa;
2240;180;1203;Grill Portobello WITH SPINACH & ROAST PEPPER;
1360;26;170;Grillatti Di Verdura ASSORTED GRILLED VEGETABLES;
2040;295;1949;Grillatti Di Verdura ASSORTED GRILLED VEGETABLES;
950;195;1291;Grilled 1 1/2 lb. Maine Lobster;
2930;212;1392;Grilled 1 1/2 lb. Maine Lobster;
1290;253;1665;Grilled 1 1/2 lb. Maine Lobster;
3410;53;337;GRILLED AHI TUNA ON BRAISED SHIITAKES WITH WILTED FRISEE AND A CRACKED MUSTARD INFUSION SAUCE, BASIL AIOLI;
970;66;424;GRILLED AHI TUNA ON BRAISED SHIITAKES WITH WILTED FRISEE AND A CRACKED MUSTARD INFUSION SAUCE, BASIL AIOLI;
3230;226;1487;GRILLED AHI TUNA ON BRAISED SHIITAKES WITH WILTED FRISEE AND A CRACKED MUSTARD INFUSION SAUCE, BASIL AIOLI;
1690;422;2773;Grilled ahi tuna on braised shitakes with wilted frisee and a cracked mustard infustion sauce, basil aioli.  Twenty Four;
1530;93;611;Grilled ahi tuna on braised shitakes with wilted frisee and a cracked mustard infustion sauce, basil aioli.  Twenty Four;
3540;314;2072;Grilled ahi tuna on braised shitakes with wilted frisee and a cracked mustard infustion sauce, basil aioli.  Twenty Four;
2960;72;463;GRILLED ATLANTIC SALMON grilled summer vegetables;
2250;29;186;grilled baby squid with marinated cucumber and spicy miso sauce;
1440;82;534;Grilled Brook Trout over a warm spinach, walnut and lentil salad;
2420;169;1134;Grilled Chicken Salad;
2160;124;843;Grilled Chicken Salad;
2760;403;2638;Grilled Chicken Sandwich. Topped with melted Cheese and crisp Bacon;
1940;257;1694;Grilled Chicken Sandwich. Topped with melted Cheese and crisp Bacon;
1670;97;639;Grilled Chicken Sandwich. Topped with melted Cheese and crisp Bacon;
1940;97;640;Grilled Chicken Sandwich. Topped with melted Cheese and crisp Bacon;
2910;283;1868;Grilled Chopped Vegetable Salad with Shrimp or Yellowfin Tuna;
1700;143;956;Grilled Dry Aged Rib Eye Steak;
2530;226;1486;Grilled Dry Aged Rib Eye Steak;
2700;320;2109;Grilled Honey Chicken Sandwich;
1800;112;751;Grilled Lamb Chops - mashed potato, haricot vert, and a garlic wine sauce;
3230;208;1368;Grilled Lamb Chops - mashed potato, haricot vert, and a garlic wine sauce;
3220;353;2319;Grilled Lamb T-Bones with flageolet beans and mint;
2080;100;655;GRILLED LARGE SHRIMP with vegetable risotto;
1840;27;178;Grilled Tenderloin Salad;
2110;263;1726;GRILLED TUNA BURGER,  Asian Style;
1930;237;1558;GRILLED TUNA BURGER,  Asian Style;
1510;402;2636;Grilled Veal chop, sauteed mushrooms & rosemary;
1680;188;1251;Grilled Vegetables;
2210;53;341;Grilled Vegetables;
1890;6;46;Grilled Vegetables Including Portobellos, Squash, Eggplant & Zucchini with Melted Mozzarella and a Cucumber Dill Dressing served on Seven Grain Health Bread;
1720;187;1249;Grilled Vegetables Including Portobellos, Squash, Eggplant & Zucchini with Melted Mozzarella and a Cucumber Dill Dressing served on Seven Grain Health Bread;
1640;152;1016;GRILLED, SMOKED PORK TENDERLOIN WITH A SAVORY BACON CORNBREAD STUFFING, CARMELIZED SHALLOT DEMI-GLAZE;
2270;256;1688;Groth 1994, Napa;
1980;371;2433;Groth 1994, Napa;
1570;81;526;Groth, Chardonnay, Napa Valley, USA 1998, bottle;
2640;145;967;Groth, Chardonnay, Napa Valley, USA 1998, bottle;
2670;184;1231;Groth, Chardonnay, Napa Valley, USA 1998, bottle;
1420;367;2407;Guinness;
2350;217;1424;Guinness;
1140;59;376;Gulf Red Snapper;
2730;149;999;Gundellini Champagne aperitif;
2820;198;1314;Gundellini Champagne aperitif;
3150;317;2087;Gundellini Champagne aperitif;
1840;342;2242;Haddock;
2970;87;562;Haddock Loin;
2290;17;117;Half 2 lb Maine Lobster shrimp & scallops, accompanied with a selection of any four vegetables from our Antipasto Bar;
2020;61;391;Half 2 lb Maine Lobster shrimp & scallops, accompanied with a selection of any four vegetables from our Antipasto Bar;
1730;350;2305;Half a 1 1/2 lb. Lobster Cocktail;
2860;140;937;Half a 1 1/2 lb. Lobster Cocktail;
2620;362;2374;Half a 1 1/2 lb. Lobster Cocktail;
2510;234;1536;Half-Pound Hamburger Served on a Roll with French Fries or Salad;
2000;38;245;Half-Sandwich (choice of Tuna Salad, Curried Chicken Salad or Sliced turkey) with Lobster Bisque;
2840;13;86;Half-Sandwich (choice of Tuna Salad, Curried Chicken Salad or Sliced turkey) with Lobster Bisque;
3140;33;213;Half-Sandwich (Curried Chicken Salad) and Soup of the Day;
2260;129;870;Half-Sandwich (Curried Chicken Salad) and Soup of the Day;
2920;12;82;Hamburger;
1930;419;2752;Handcut French Fries;
2060;359;2361;Hanger Steak;
2100;285;1883;Hanger Steak;
1650;99;648;Haricots Verts frais;
2620;55;350;Haricots Verts frais;
2350;93;605;HARVEST DELIGHT SALAD Medley of Eggplant, Sweet Peppers, String Beans, Carrots and Cashews Marinated in a Vinaigrette Dressing (Basil Moo Shu Roll, Brown Rice);
3270;350;2301;Haut Medoc, Chateau Larose Trintaudon 1995 (Bordeaux);
1850;8;51;Haut Medoc, Chateau Larose Trintaudon 1995 (Bordeaux);
1480;50;320;HAWAIIAN FIVE STYLES Scallop, lobster, chicken, shrimp & pork sauteed in chefs special sauce w. baby corn, straw mushrooms & Chinese vegetables.;
2260;415;2725;HAWAIIAN FIVE STYLES Scallop, lobster, chicken, shrimp & pork sauteed in chefs special sauce w. baby corn, straw mushrooms & Chinese vegetables.;
1750;386;2526;HAWAIIAN FIVE STYLES Scallop, lobster, chicken, shrimp & pork sauteed in chefs special sauce w. baby corn, straw mushrooms & Chinese vegetables.;
2230;280;1847;HAWAIIAN FIVE STYLES Scallop, lobster, chicken, shrimp & pork sauteed in chefs special sauce w. baby corn, straw mushrooms & Chinese vegetables.;
2760;251;1657;HAWAIIAN FIVE STYLES Scallop, lobster, chicken, shrimp & pork sauteed in chefs special sauce w. baby corn, straw mushrooms & Chinese vegetables.;
2370;113;762;Hazelnut Italian Soda;
2570;211;1388;Hazelnut Italian Soda;
2750;76;489;Hazelnut Italian Soda;
2560;172;1152;Heart of Lettuce Salad;
1930;241;1588;Hennessey VSOP;
2200;345;2270;Hennessy XO;
1770;74;478;Henry Varnay: Saumur, Chenin Blanc;
2610;102;668;HERBED GARLIC AND GOAT CHEESE FETA BEIGNET ON FRESH ORGANIC FIELD GREENS TOSSED IN A GOLDEN APPLE VINAIGRETTE WITH BUTTERED CANDIED MACADAMIA NUTS;
2650;164;1095;Herbed garlic and goat cheese feta beignet on fresh organic field greens tossed in a golden apple viniagrette with buttered candied macadmia nuts.  Eight;
1680;420;2758;Hermitage La Sizeranne 91/93, Chapoutier;
3080;286;1894;Hine;
2300;315;2076;Hine;
2930;184;1232;Hine;
2180;282;1862;Hogue Cellars Fume, 1996, Columbia Valley;
2090;298;1969;Hogue Cellars Fume, 1996, Columbia Valley;
2590;20;136;Hogue Cellars Fume, 1996, Columbia Valley;
2170;359;2359;Hollywood Cobb Salad;
2270;211;1385;Hollywood Cobb Salad;
980;52;330;Home made Ice Cream;
1270;405;2654;Home made Ice Cream;
2300;72;461;Home made Ice Cream;
1880;395;2587;Home Style Bean Curd;
2490;90;577;Homemade Iced Tea  or Lemonade ... 1.65/1.95;
1240;318;2093;Homemade Seafood Sausage. Made with Shrimp, Salmon and White Fish...served with Savoy Cabbage and Mashed Potatoes.;
2320;406;2662;Homemade Seafood Sausage. Made with Shrimp, Salmon and White Fish...served with Savoy Cabbage and Mashed Potatoes.;
1610;129;866;Honig Reserve, Sauvignon Blanc, Napa Valley, USA 1997;
2970;147;983;Horseradish Crusted Canadian Salmon: Potato Fritters, Marinated Cucumbers, Chive Vinaigrette;
3050;353;2322;Hot & Sour Vegetable Soup;
1970;234;1541;Hot & Sour Vegetable Soup;
3230;325;2139;Hot & Spicy Beef;
2150;194;1284;Hot & Spicy Beef;
1730;248;1632;Hot & Spicy Chicken;
1680;108;720;Hot & Spicy Chicken;
3510;297;1959;Hot & Spicy Chicken;
2940;252;1663;Hot & Spicy Pork;
1890;361;2367;Hot & Spicy Shredded Pork;
2680;393;2574;Hot & Spicy Shreeded Chicken;
3420;397;2603;Hot Apple Cider;
2020;1;8;Hot Chocolate with whipped cream;
3290;322;2115;Hot Chocolate with Whipped Cream ... 1.50 ... 2.00 ... 2.50;
1580;122;822;HOT FUDGE NAPOLEON;
3650;359;2360;HOT FUDGE NAPOLEON;
1200;95;620;Hot Fudge Sundae;
2520;165;1105;Hot Fudge Sundae;
2660;285;1884;Hot Oatmeal  Small ...1.75   Small with Fresh Fruit    2.25  Large ...2.50   Large with Fresh Fruit ...3.00;
3060;133;891;Hot Sandwiches #20  Roast Beef, Seared Green & Yellow Peppers, Carmelized Onions, Provolone & Thyme Mayo on a French Baguette ... 5.95;
2120;314;2065;Hot Sandwiches #20  Roast Beef, Seared Green & Yellow Peppers, Carmelized Onions, Provolone & Thyme Mayo on a French Baguette ... 5.95;
1810;32;205;Hot Sandwiches #22  Smoked Breast of Turkey, Plum Tomato, Bacon, Vermont Cheddar & Classic Russian Dressing served on a Semolina Hero ... 5.95;
2080;321;2110;Hot Sandwiches #23  Prosciutto Swiss Cheese, Roasted Peppers, Basil, Olive Oil and Vinegar served on Sourdough ... 6.25;
3120;193;1280;Hot Sandwiches #24  Oven Baked Eggplant, Fresh Mozzarella Cheese, Basil Marinara Sauce & Arugula served on a Sourdough Hero ... 5.95;
1710;122;826;Hot Sandwiches #24  Oven Baked Eggplant, Fresh Mozzarella Cheese, Basil Marinara Sauce & Arugula served on a Sourdough Hero ... 5.95;
1590;418;2743;Hot Sandwiches #24  Oven Baked Eggplant, Fresh Mozzarella Cheese, Basil Marinara Sauce & Arugula served on a Sourdough Hero ... 5.95;
1300;302;1990;House Blend Coffee or Tea ... ..91 ... 1.13 ... 1.39;
2340;269;1770;House Blend Coffee or Tea ... ..91 ... 1.13 ... 1.39;
2900;274;1805;House Salad. A mix of Romaine and Mesclun with Red Onions, Tomatoes and Cucumbers...choice of Dressing;
2740;227;1495;House Salad. A mix of Romaine and Mesclun with Red Onions, Tomatoes and Cucumbers...choice of Dressing;
1880;205;1351;House smoked colorado lamb chops served with a sweet potato spearmint strudel, merlot wine reduction sauce.  Twenty Eight;
3140;331;2184;House smoked ruby trout salad with crimson beluga lentils and organic greens, sweet sesame dressing.  Twelve;
3230;354;2328;House Special Chop Suey;
3000;184;1230;House Special Chow Fun;
2120;2;16;House Special Chow Fun;
1060;8;54;House Special Chow Fun;
2140;57;361;House Special Chow Mein;
1490;50;314;House Special Mai Fun;
3230;369;2426;House Special Mai Fun;
2800;334;2202;House Special Mai Fun;
3120;166;1115;House Special Soup w. Wonton;
1970;247;1629;House Special Soup w. Wonton;
2490;246;1621;House Special Soup w. Wonton;
2090;300;1980;House Spicy Maki Rolls - jalapeno smoked salmon, yellowfin tuna, cucumber, scallion, flying fish roe;
1490;8;56;House Spicy Maki Rolls - jalapeno smoked salmon, yellowfin tuna, cucumber, scallion, flying fish roe;
2050;227;1488;House Spicy Maki Rolls - jalapeno smoked salmon, yellowfin tuna, cucumber, scallion, flying fish roe;
2020;150;1007;Hunan Beef;
3010;78;504;Hunan Beef;
2060;390;2553;Hunan Chicken;
2210;246;1624;Ice Cream;
3320;293;1936;Ice Cream Sundae;
3290;332;2192;Ice Cream Sundae;
3080;300;1981;Iced Cappuccino;
3430;53;340;Iced coffee or Tea ... 1.50/1.95;
2190;136;910;Iced Flavored Coffee ... 1.75/1.95;
1750;384;2519;Iced Flavored Coffee ... 1.75/1.95;
3330;229;1503;Iced Flavored Coffee ... 1.75/1.95;
3240;340;2231;Insalata A la Chef MOZZARELLA, SALAMI, CHICKEN, AMERICAN CHEESE IN A MIX GREEN SALAD;
1580;256;1685;Insalata Di Casa MIX GREEN SALAD WITH HOUSE DRESSING;
1830;80;518;Insalata Di Gamberi e Avocado SHRIMP WITH AVOCADO, LEMON, HERBS & DRESSING;
1850;52;333;Insalata Di Gamberi e Avocado SHRIMP WITH AVOCADO, LEMON, HERBS & DRESSING;
2590;307;2026;Insalata Di Gamberi e Avocado SHRIMP WITH AVOCADO, LEMON, HERBS & DRESSING;
1190;380;2492;Insalata Di la Casa WITH GRILLED CHICKEN;
1920;42;268;Insalata Di la Casa WITH GRILLED CHICKEN;
1960;271;1784;Insalata Di Nicois MIX GREEN SALAD WITH TUNA, POTATOES, EGGS, AND ANCHOVIES IN AN ITALIAN DRESSING;
2080;362;2373;Insalata Di Nicois MIX GREEN SALAD WITH TUNA, POTATOES, EGGS, AND ANCHOVIES IN AN ITALIAN DRESSING;
2640;12;78;Insalata Di Spinacci WITH BACON, WALNUTS & MUSHROOMS;
1960;180;1206;Insalata Di Spinacci WITH BACON, WALNUTS & MUSHROOMS;
1130;380;2491;Insalata Di Spinacci WITH BACON, WALNUTS & MUSHROOMS;
1830;73;469;Insalata Tre colori ENDIVE, ARUGOLA & RADICCHIO;
2000;288;1908;Insalata Tre colori ENDIVE, ARUGOLA & RADICCHIO;
2690;48;301;Irish Cream Italian Soda;
1310;123;835;Irish Cream Italian Soda;
3450;23;156;Jalapeno Smoked Salmon;
1670;89;572;Jalapeno Smoked Salmon;
1990;30;196;Jarvis 1994, Napa;
2740;117;794;Jarvis 1994, Napa;
1860;262;1720;Jasmine Rice;
2750;134;900;Jasmine Rice;
1970;367;2404;Jasmine Special. Shrimp and Broccoli steamed over Jasmine Rice...melted Monterey Jack Cheese;
2390;159;1066;Jasmine Special. Shrimp and Broccoli steamed over Jasmine Rice...melted Monterey Jack Cheese;
2080;187;1250;Jasmine Tea;
2140;58;372;Jean Lallement: Champagne, Pinot Noir, Chardonnay;
2040;161;1078;Jean Lallement: Champagne, Pinot Noir, Chardonnay;
3740;319;2095;Joes All American Pizza;
3490;295;1946;Joes Blackened Grilled Potatoes;
1690;66;421;Joes Blackened Grilled Potatoes;
3420;291;1924;Joes Blackened Grilled Potatoes;
2590;342;2240;Joes Blackened Grilled Potatoes;
2070;370;2428;Joes Blackened Grilled Potatoes;
3260;27;180;Joes Buffalo Tenderloins;
2850;138;928;Joes Buffalo Tenderloins;
2800;342;2243;Joes Buffalo Tenderloins;
2590;316;2080;Joes Caesar Salad;
2050;372;2439;Joes Deep Dish Apple Pie;
4090;389;2549;Joes Deep Dish Apple Pie;
1860;95;623;Joes Deep Dish Apple Pie;
2470;153;1022;Joes Grilled Chicken;
2250;23;159;Joes Grilled Chicken;
1950;29;190;Joes Grilled Chicken;
1030;37;240;Joes Original Burger;
2040;134;896;Joes Roast Beef Lyonnaise Sandwich;
1280;346;2279;Joes Sizzling Chicken Fajitas;
2860;74;476;Joes Sizzling Chicken Fajitas;
2610;230;1508;Joes Sizzling Chicken Fajitas;
2740;286;1889;Joes Sizzling Chicken Fajitas;
2960;323;2124;Jonah Crab Claws. On ice;
3240;224;1468;Jonah Crab Claws. On ice;
1370;254;1676;Jumbo Shrimp Scampi;
1810;1;9;Kaffee Hag;
2860;371;2437;Kaffee Hag;
1080;185;1241;Kaffee Hag;
3180;183;1225;Kendall Jackson Vint. Reserve 1996, Calif.;
2840;362;2375;Kendall Jackson Vint. Reserve 1996, Calif.;
870;47;295;Kendall-Jackson Buckeye Vineyard, Cabernet Sauvignon, Alexander Valley, USA 1996;
1350;402;2637;Kenwood 96 Sauvignon Blanc (Sonoma);
1910;80;519;Kenwood 96 Sauvignon Blanc (Sonoma);
2330;341;2236;Key Lime Pie;
1920;391;2565;Kirschwasser;
2660;264;1739;Kirschwasser;
3200;226;1485;Kistler 1996, Sonoma;
2370;96;628;Kistler 1996, Sonoma;
1620;2;13;KITCHEN-MADE HEADCHEESE with a sweet onion relish;
1560;131;880;Kiwi Mineral Water;
1720;50;316;Knudsen Erath 1995, Oregon;
1230;95;618;Knudsen Erath 1995, Oregon;
1800;15;106;Krispy Kream Doughnuts ... .80;
3140;399;2611;Krug;
2470;237;1564;KRUG, GRANDE CUVEE, BRUT CHAMPAGNE NV;
2290;199;1323;KRUG, GRANDE CUVEE, BRUT CHAMPAGNE NV;
2340;84;544;KRUG, GRANDE CUVEE, BRUT CHAMPAGNE NV;
2850;337;2214;KRUG, GRANDE CUVEE, BRUT CHAMPAGNE NV;
1980;108;717;Kunde 96 Chardonnay (Sonoma);
2720;361;2368;Kunde 96 Chardonnay (Sonoma);
2840;189;1258;Kunde 96 Chardonnay (Sonoma);
1680;404;2648;Kung Pao Chicken Wings. Spicy...served with Blue cheese;
2770;265;1743;Kung Pao Chicken Wings. Spicy...served with Blue cheese;
2290;157;1055;Kung Po Baby Shrimp;
1800;101;665;Kung Po Baby Shrimp;
3040;208;1369;Kung Po Baby Shrimp;
2190;366;2398;Kung Po Baby Shrimp;
1830;18;121;Kung Po Baby Shrimp;
3150;388;2543;Kung Po Chicken;
2100;420;2764;Kung Po Chicken;
1460;92;597;Kung Po Shrimp;
2830;260;1710;Kung Po Shrimp;
1950;149;996;Kung Po Shrimp;
2450;321;2112;Kung Po Shrimp;
1340;85;548;La Chiripada 97 Reserve Riesling (NM);
870;127;855;La Chiripada Vino Sonrojo (NM);
3330;399;2610;La Chiripada Vino Sonrojo (NM);
2080;271;1787;Lake Tung Ting Shrimp Shrimp w. Chinese vegetable & black bean in hot egg sauce;
3160;340;2232;Lake Tung Ting Shrimp Shrimp w. Chinese vegetable & black bean in hot egg sauce;
2530;20;135;Lake Tung Ting Shrimp Shrimp w. Chinese vegetable & black bean in hot egg sauce;
2780;164;1100;LAMB CHOP, MEDALLION & FILET, gratin Dauphinois;
2920;412;2702;Lamb Chops, Colorado lamb loin chops crusted with toasted cumin, coriander and cracked peppercorns grilled and accompanied by a roasted garlic and sage aioli served with rosemary roasted new potatoes and fresh vegetables;
2270;280;1844;Lamb Chops, Colorado lamb loin chops crusted with toasted cumin, coriander and cracked peppercorns grilled and accompanied by a roasted garlic and sage aioli served with rosemary roasted new potatoes and fresh vegetables;
2570;19;132;Lamb Chops, Colorado lamb loin chops crusted with toasted cumin, coriander and cracked peppercorns grilled and accompanied by a roasted garlic and sage aioli served with rosemary roasted new potatoes and fresh vegetables;
2860;33;215;Lanson Black Label;
2530;417;2740;LANSON Rose;
2860;282;1858;Lapin a la Moutarde;
2590;330;2178;Lapin a la Moutarde;
1660;324;2127;Laurent Perrier, Brut Non Vintage;
2310;420;2760;legals new England Clam Chowder. Served at the past five Presidential Inaugurations And Bostons Fenway park, too!;
2020;156;1041;Lemon & Lime Tart;
880;327;2156;Lemon & Lime Tart;
1490;358;2355;Lemon Bar;
2580;349;2297;Lemon Bar;
3320;326;2146;Lemon Bar;
1840;148;986;Lemonade;
1780;281;1852;Lemonade;
2270;49;305;Les Terrasses 1998, Palacios (Priorat);
1160;310;2041;LHereu: Cava, Macabeo, Xarel-Lo;
1900;15;108;LHereu: Cava, Macabeo, Xarel-Lo;
3040;136;909;Liberty School 1995, Coastal Oaks;
2540;198;1315;Liberty School 1995, Coastal Oaks;
1040;419;2753;Liberty School 1995, Coastal Oaks;
1550;381;2502;Linguini with White Clam Sauce. Lots of whole and chopped Clams, Garlic, Parmesan, Herbs and Butter;
1340;222;1456;Linie Aquavit;
1710;173;1161;Linie Aquavit;
2840;171;1142;Lobster and Ravioli;
1530;80;513;Lobster and Ravioli;
1880;289;1917;Lobster and Shrimp Cocktail;
1960;302;1988;Lobster Bisque;
2210;70;454;Lobster Bisque;
3740;398;2606;Lobster Chop Suey;
1650;139;932;Lobster Chop Suey;
2150;85;552;Lobster Chow Mein;
1250;380;2497;Lobster Fried Rice;
1810;8;55;Lobster Fried Rice;
2520;114;770;Lobster Lo Mein;
3390;54;347;Lobster Lo Mein;
1580;137;917;Lobster Quesadilla;
2180;100;651;LOBSTER RAVIOLI, shellfish jus;
3100;206;1357;Lobster Risotto with fava beans, radicchio and savory;
2500;251;1655;Lobster Roll. Fresh Lobster Meat from a stemed 1-1.25 lb. Lobster...cold, creamy Lobster Salad in a toasted Bun...with French Fries;
2600;78;499;Lobster Roll. Fresh Lobster Meat from a stemed 1-1.25 lb. Lobster...cold, creamy Lobster Salad in a toasted Bun...with French Fries;
2480;352;2316;Lobster Steak with Hash-Brown Potatoes: Lemon Brown Butter;
3110;340;2230;Lobster Steak with Hash-Brown Potatoes: Lemon Brown Butter;
2450;303;1996;Lobster Steak with Hash-Brown Potatoes: Lemon Brown Butter;
2530;191;1265;LONG-STEM DRISCOLL STRAWBERRIES DIPPED IN CHOCOLATE;
1340;92;601;LONG-STEM DRISCOLL STRAWBERRIES DIPPED IN CHOCOLATE;
1610;113;757;LONG-STEM DRISCOLL STRAWBERRIES DIPPED IN CHOCOLATE;
1580;123;829;LONG-STEM DRISCOLL STRAWBERRIES DIPPED IN CHOCOLATE;
1720;380;2496;Louis Roederer;
1890;308;2032;Louis Roederer;
1960;144;963;Louis Roederer;
3210;379;2483;Louis Roederer;
2080;404;2645;Louis Roederer;
3240;235;1548;Loup de Mer - with cockles and organic vegetables in its own broth;
1840;105;695;Loup de Mer - with cockles and organic vegetables in its own broth;
3490;388;2541;Loup de Mer - with cockles and organic vegetables in its own broth;
1730;185;1240;Loup de Mer - with cockles and organic vegetables in its own broth;
3250;145;966;LUGANA, D.O.C. F.LLI FRACCAROLI, 1986;
2730;387;2533;LUGANA, D.O.C. F.LLI FRACCAROLI, 1986;
1660;357;2346;Lungarotti, Rubesco Riserva Montichhio Vineyard 1988 (Umbrian);
1350;289;1911;Lungarotti, Rubesco Riserva Montichhio Vineyard 1988 (Umbrian);
1310;63;406;Macon Villages, Bourdon V. Vignes  1996;
2470;165;1110;Mahi Mahi;
1960;78;502;Mahi Mahi;
820;67;426;Main Courses with House Salad (balsamic vinaigrette, sesame tamari, honey bleu cheese or ranch dressing) add $1.00;
1170;142;950;Main Courses with Michelles Apple Tree Salad or Caesar Salad, add $2.00;
2470;298;1964;Main Courses with Michelles Apple Tree Salad or Caesar Salad, add $2.00;
3040;117;789;Main Courses with Soup (see specials page for todays soup selections), add $1.50;
2080;137;919;Maine Clams;
3530;397;2600;Maine Clams;
1930;214;1406;Maine Lobster;
3010;413;2708;Maki Rolls and Sashimi Assortment;
2370;179;1201;MALAKOFF RUM TORTE;
1770;211;1387;Malbec, Bianchi, 1997. (Argentina);
3120;393;2575;Malpeque Oysters;
2250;0;3;Mango Carnitas Enchiladas, slowly simmered lean pork loin, onions, and spices layered between two blue corn tortillas with mango chutney, salsa, sour cream, and white cheddar cheese smothered with green chile and garnished with sour cream and corn salsa served with pinto beans and Basmati rice;
1750;330;2173;Mango Carnitas Enchiladas, slowly simmered lean pork loin, onions, and spices layered between two blue corn tortillas with mango chutney, salsa, sour cream, and white cheddar cheese smothered with green chile and garnished with sour cream and corn salsa served with pinto beans and Basmati rice;
2120;5;35;Mango Carnitas Enchiladas, vegetarian;
1870;23;158;Mango Carnitas Enchiladas, vegetarian;
1440;160;1072;Mango Sorbet;
2110;305;2010;Mango Sorbet;
3080;164;1097;Manhattan;
2010;112;750;Manhattan;
2050;202;1335;Manhattan;
2140;120;810;Manhattan;
3090;149;997;Manhattan;
1740;283;1865;Manhattan clam chowder;
2630;202;1333;Margaux;
2440;394;2583;Margaux;
3160;258;1701;Marichiara- clams, shrimp, white wine, garlic & touch of tomato sauce;
990;241;1590;Marichiara- clams, shrimp, white wine, garlic & touch of tomato sauce;
3590;377;2475;Marinated Black Fig Salad with Thyme & Parmesan;
1500;119;804;Marinated Black Fig Salad with Thyme & Parmesan;
1790;156;1044;Marinated Black Fig Salad with Thyme & Parmesan;
1280;18;122;Marinated Olives;
3220;417;2734;Marinated Olives;
1410;360;2362;Markham 1995, Napa;
1540;155;1032;Markham 1995, Napa;
3070;356;2337;Markham 1995, Napa;
2600;319;2102;Martini;
2710;1;11;Martini;
2790;193;1279;Maryland Crab Cake. With Apple and Mesclun Salad, Cider-Mustard Vinaigrette;
2680;285;1886;Maryland Crab Cake. With Apple and Mesclun Salad, Cider-Mustard Vinaigrette;
2860;207;1366;Maryland Crab Cakes Served with Cole Slaw and French Fries;
2160;160;1068;Mas de Gourgonnier, N. Cartier, 1997. (Provence);
2010;50;313;Mas de Gourgonnier, N. Cartier, 1997. (Provence);
2380;395;2585;Mas de Gourgonnier, N. Cartier, 1997. (Provence);
3750;323;2121;Mashed Potatoes;
2740;61;387;Mayacamas 1991, Napa;
2560;313;2059;Mayacamas 1991, Napa;
2660;21;146;Mayacamas 1991, Napa;
2700;138;923;Mediterranean Salad:  Marinated Grilled Chicken, Roasted Red Peppers & Avacado over a Crisp Garden Salad (Cajun Chicken also available) ... 5.95;
1070;292;1930;Mediterranean Salad:  Marinated Grilled Chicken, Roasted Red Peppers & Avacado over a Crisp Garden Salad (Cajun Chicken also available) ... 5.95;
1840;97;634;MENETOU SALON, CLOS BLANCHAIS, HENRY TELLE 96;
1680;231;1515;Mercurey Faiveley 1994, Clos des Myglands;
1970;270;1776;Meritage, Trilogy, Flora Springs, 1997. (Napa Valley);
860;173;1157;Meritage, Trilogy, Flora Springs, 1997. (Napa Valley);
2290;225;1477;Meritage, Trilogy, Flora Springs, 1997. (Napa Valley);
2710;371;2435;Merlot 1997, Shafer (Napa);
2610;122;824;Merlot 1999, Bogle (California);
3530;172;1151;Merlot 1999, Bogle (California);
2770;224;1475;Merlot 1999, Bogle (California);
2660;148;990;Merlot St. Morillion, 1996, Chile;
2130;394;2584;Merlot St. Morillion, 1996, Chile;
2040;333;2196;Merlot St. Morillion, 1996, Chile;
2350;294;1942;Merlot,  Casa Julia;
2290;236;1553;Merlot,  Casa Julia;
2040;83;538;Merlot,  Casa Julia;
2580;268;1761;Merlot, Alexander Valley 1996 (Sonoma);
3140;392;2569;Merlot, Alexander Valley 1996 (Sonoma);
3360;370;2429;Merlot, Bogle;
2640;297;1957;Merlot, Cavit;
940;345;2269;Merlot, Cuvaison, 1997. (Napa Valley);
2500;220;1442;Merlot, Cuvaison, 1997. (Napa Valley);
1790;155;1038;Merlot, Cypress, J. Lohr;
2380;395;2593;Merlot, Domaine de Moulines, 1999, (Vin de Pays Du gard);
3100;342;2245;Merlot, Domaine de Moulines, 1999, (Vin de Pays Du gard);
2280;30;193;Merlot, Duckhorn, 1997. (Napa Valley);
1730;55;353;Merlot, Duckhorn, 1997. (Napa Valley);
1710;175;1169;Merlot, Ecco Domani;
2310;110;740;Merlot, Ecco Domani;
3260;246;1622;MERLOT, GEYSER PEAK 95;
3030;183;1221;Merlot, Madame Costeau;
1510;372;2446;Merlot, Madame Costeau;
2390;14;93;Merlot, Madame Costeau;
1840;74;473;Merlot, Madame Costeau;
2710;144;961;Merlot, Newton 95;
2940;272;1793;Merlot, Newton 95;
2960;369;2425;Merlot, Newton 95;
1270;390;2555;Merlot, Poppy Hill, 1997.  (Napa Valley);
1450;305;2013;Merlot, Poppy Hill, 1997.  (Napa Valley);
2810;183;1227;Merlot, Rombauer Vineyards, 1997. (Napa Valley);
2520;168;1129;Merlot, Stags Leap Wine Cellars, 1997. (Napa Valley);
1640;227;1489;Merlot, Vintners Blend, Ravenswood, 1998. (Sonoma);
2120;316;2078;Merlot, Vintners Blend, Ravenswood, 1998. (Sonoma);
2160;396;2594;Merlot, Vintners Blend, Ravenswood, 1998. (Sonoma);
1780;80;514;mesclun salad with sesame leaf and watercress;
2320;224;1470;mesclun salad with sesame leaf and watercress;
2510;157;1050;Mesclun Salad: Leaf Lettuce, Mandarin Oranges, Walnuts, Goat Cheese and Plum Tomatoes ... 5.95;
2420;335;2206;Meursault Perrieres, Latour Giraud 1995;
1880;104;689;Mexicano - latte, chocolate sauce & whipped cream;
1630;130;875;Mexicano - latte, chocolate sauce & whipped cream;
